Date,RELIANCE.NS,INFY.NS,TCS.NS,HDFCBANK.NS,SUNPHARMA.NS,AXISBANK.NS,HINDUNILVR.NS
16-02-2021,933.8417358,1135.965454,2732.874512,770.3616333,600.7289429,771.8273315,2019.54541
17-02-2021,944.6107178,1127.954346,2701.491699,751.3471069,591.3061523,774.5161133,1989.934204
18-02-2021,937.5598755,1137.77002,2687.645996,736.0975952,586.3566284,773.7692871,1974.254761
19-02-2021,943.2730103,1136.757813,2700.392578,728.8990479,578.0284424,746.532959,2005.751099
22-02-2021,910.5352783,1113.781006,2600.705811,733.1140137,566.6069336,716.4585571,1993.337036
23-02-2021,917.4954224,1114.793701,2619.825195,724.1868286,574.9351196,712.9730835,2004.049927
24-02-2021,934.5218506,1121.792236,2591.606689,760.795105,572.4604492,746.2839966,2003.682251
25-02-2021,972.3153076,1122.012329,2633.099609,760.7714844,580.1700439,767.4456787,1989.382324
26-02-2021,945.7669067,1103.305542,2544.312256,726.6731567,565.9406128,721.7861938,1960.644897
01-03-2021,952.9764404,1115.365723,2570.59668,738.276123,575.3157959,725.5206909,1971.082153
02-03-2021,954.9261475,1148.378052,2642.813232,742.6803589,584.5958862,728.2094727,2002.854736
03-03-2021,998.5009155,1182.754395,2689.184326,751.5128784,594.2565918,750.8150635,2017.154419
04-03-2021,986.5983887,1171.133911,2680.92041,735.0319824,589.1170044,733.7363892,2020.280884
05-03-2021,987.890625,1159.117676,2644.307617,724.5893555,581.7406006,727.7114868,2024.143677
08-03-2021,993.5132446,1175.887817,2643.340332,719.6166992,585.1669922,740.2093506,1999.728271
09-03-2021,993.4905396,1184.515015,2682.019775,739.980957,583.072876,742.3504028,2021.752686
10-03-2021,989.3643188,1204.410156,2699.601074,736.7842407,595.8271484,757.586792,2048.743164
12-03-2021,969.2546997,1210.30835,2688.17334,734.9845581,584.0249023,747.4789429,2027.5
15-03-2021,956.2411499,1209.207886,2695.381836,723.9500122,576.3153076,741.3048096,2033.109741
16-03-2021,952.4777222,1218.363281,2733.973633,716.1358643,573.2694702,734.6824341,2063.640625
17-03-2021,931.9599609,1221.004272,2736.522705,708.1795044,556.5653076,724.8733521,2047.317383
18-03-2021,910.9887085,1177.076172,2669.317383,706.1194458,546.8569336,715.7614746,2037.110107
19-03-2021,944.0438843,1183.546631,2681.360596,709.1978149,550.4262695,723.2302246,2126.173584
22-03-2021,935.1566162,1206.743164,2751.203369,695.7715454,562.5141602,713.2219849,2164.015625
23-03-2021,946.5377197,1207.403442,2762.587402,710.4528198,559.5159302,727.5123291,2149.393799
24-03-2021,928.3097534,1191.733521,2743.6875,700.3417358,557.0889282,703.4628296,2132.197021
25-03-2021,902.9857178,1174.171387,2694.239258,693.0247192,547.9992065,691.711853,2057.203613
26-03-2021,904.4366455,1176.283813,2695.953613,706.2615356,558.8973389,695.296814,2131.552979
30-03-2021,920.1480713,1219.507813,2776.608398,735.8133545,568.8912354,692.4586792,2205.90332
31-03-2021,908.2681274,1204.322021,2793.575195,707.3744507,568.9863892,694.5500488,2236.020508
01-04-2021,916.7699585,1219.419556,2782.278809,704.1066284,581.3121338,710.0353394,2206.225586
05-04-2021,903.5071411,1241.163818,2847.241699,686.5128784,579.4561768,682.4006958,2182.407959
06-04-2021,899.7436523,1242.176025,2869.922852,682.0848999,590.5446777,675.0812988,2214.685791
07-04-2021,908.1547852,1259.034058,2875.8125,685.3763428,591.1156616,685.3882446,2211.880859
08-04-2021,909.2883301,1267.529175,2916.206055,678.5566406,584.6434326,678.7658691,2216.157471
09-04-2021,898.7234497,1268.585815,2920.513672,673.3235474,606.05896,665.4216309,2276.942871
12-04-2021,866.5751343,1255.116699,2853.967285,647.418335,589.4977417,632.9570923,2264.068359
13-04-2021,875.9385376,1229.939575,2728.698975,663.1886597,597.1119995,658.2515259,2257.07959
15-04-2021,881.6063843,1197.895752,2829.704834,677.2778931,602.7276611,666.0689087,2262.827393
16-04-2021,876.074585,1191.733521,2808.782715,676.5913086,614.9108276,666.4175415,2261.217529
19-04-2021,862.2902222,1199.480347,2779.465576,668.8954468,609.7709961,645.4550171,2240.756348
20-04-2021,862.0408936,1189.620728,2764.30127,658.9501343,614.0541382,649.039978,2204.707764
22-04-2021,864.4213257,1189.400879,2741.664795,673.6787109,609.1047363,655.9610596,2160.520752
23-04-2021,863.4918823,1174.171387,2733.489502,669.7243042,607.2011719,668.5585327,2122.219238
26-04-2021,878.6817627,1182.754395,2725.842041,665.2962036,604.1077881,697.5375366,2170.866455
27-04-2021,901.7161255,1187.111694,2753.268799,681.350708,608.4384155,696.6412354,2188.523438
28-04-2021,905.6381836,1193.714233,2746.324463,699.3945923,612.3884888,705.2055664,2213.076416
29-04-2021,917.7675171,1194.022461,2738.544434,697.3580322,613.4354858,716.4088135,2214.042236
30-04-2021,904.3686523,1192.261597,2668.569824,668.8480835,622.9059448,711.9274292,2164.52124
03-05-2021,888.2944946,1190.237183,2669.756836,669.866333,627.427002,699.8279419,2214.409912
04-05-2021,869.0463257,1170.297729,2680.965088,657.5055542,614.0541382,697.4378662,2214.087891
05-05-2021,870.6334229,1180.949829,2721.358398,664.2542725,650.4605103,714.2178955,2202.133057
06-05-2021,875.5757446,1198.643921,2735.203857,663.4491577,646.6533813,712.7739868,2197.857422
07-05-2021,875.9158325,1190.677124,2754.060303,670.0084229,646.7008667,713.7697754,2217.352539
10-05-2021,873.399292,1179.233154,2765.136963,672.4237061,664.5470581,712.276001,2237.308105
11-05-2021,876.5507202,1171.398315,2745.005859,664.7041626,673.9699707,704.4088745,2208.984375
12-05-2021,867.4819946,1168.185181,2714.237793,662.7861938,668.9729614,688.4255981,2141.7146
14-05-2021,878.4324951,1158.853882,2682.503418,656.7952881,658.1224976,682.1517334,2185.763672
17-05-2021,888.8839722,1170.297729,2698.546631,682.0848999,654.0297852,706.3009033,2185.212402
18-05-2021,901.3986206,1179.629028,2715.292236,699.3471069,657.5037842,708.690979,2183.373047
19-05-2021,905.5248413,1176.988159,2709.315674,690.5858154,669.4966431,713.819458,2170.038818
20-05-2021,900.2424316,1179.013184,2689.975586,678.5566406,653.7442017,702.9649048,2155.693359
21-05-2021,908.0187988,1192.393921,2707.996826,709.1030273,657.12323,727.8609009,2172.337891
24-05-2021,900.3557739,1186.715698,2708.875732,715.0938721,657.6465454,738.0683594,2148.704346
25-05-2021,890.1535645,1198.643921,2750.835938,700.4127197,662.5484009,728.5081787,2155.601074
26-05-2021,893.2822266,1230.02771,2790.146729,699.5128784,669.8772583,732.043396,2164.751221
27-05-2021,896.0255737,1234.429321,2809.138428,702.164978,665.7844238,747.2300415,2139.369629
28-05-2021,949.8477783,1236.894165,2776.984375,712.015625,637.4683838,736.7736816,2135.047607
31-05-2021,979.5475464,1240.186523,2790.719727,717.8881226,636.0883789,747.5785522,2151.922852
01-06-2021,983.4470825,1234.358154,2785.287842,715.9226685,638.7057495,742.0516968,2168.705322
02-06-2021,998.1156006,1226.75,2764.484375,712.276001,644.7973022,733.9355469,2169.165527
03-06-2021,1001.924377,1236.538208,2774.907959,720.1140137,642.9412842,747.5288086,2173.257324
04-06-2021,993.2412109,1232.979004,2777.116699,710.831665,641.4661255,738.9645386,2153.762207
07-06-2021,1009.972778,1236.538208,2811.965088,710.31073,642.7984619,747.9769287,2151.23291
08-06-2021,1004.168884,1257.270874,2826.938965,702.3545532,646.0344849,743.2466431,2169.348877
09-06-2021,986.2130127,1259.362061,2827.027344,701.052002,640.4190063,733.6865845,2166.590332
10-06-2021,989.8404541,1267.370605,2841.647705,701.4072266,643.4647217,741.1553955,2187.557617
11-06-2021,1007.009827,1287.480347,2891.999512,703.9171753,648.461792,735.3795776,2176.246338
14-06-2021,1021.456421,1300.738525,2894.252441,700.6495361,644.4641113,733.1887207,2190.23291
15-06-2021,1023.7771,1311.505493,2882.238281,705.7642212,640.7520752,747.777771,2215.565918
16-06-2021,1006.304565,1317.467041,2892.48584,703.0884399,636.3261108,746.682251,2230.3396
17-06-2021,1008.147339,1330.547852,2930.823975,694.3270264,632.9949341,735.5288696,2239.417236
18-06-2021,1012.697449,1337.666138,2912.759277,700.8152466,636.2788086,733.2384033,2299.80957
21-06-2021,1017.975647,1334.996826,2891.381348,705.0301514,638.9911499,736.4749146,2328.940186
22-06-2021,1012.742981,1345.273926,2916.204346,702.7096558,634.6605225,736.2757568,2306.617432
23-06-2021,1003.460754,1337.532837,2881.04541,703.5147705,633.1853027,729.3048706,2297.585938
24-06-2021,979.8684082,1387.406982,2980.160889,713.3416748,632.757019,736.0765991,2306.524414
25-06-2021,957.5500488,1400.754395,2986.520752,717.5328979,639.8478394,758.1843262,2268.084961
28-06-2021,949.1550903,1398.618774,2947.608398,714.3361816,643.7026978,759.2299194,2278.783203
29-06-2021,949.9740601,1390.832886,2951.230713,714.4312744,644.9400635,748.8234253,2308.747803
30-06-2021,960.3710938,1406.627197,2955.558838,712.4573975,642.8937378,745.1885376,2289.064453
01-07-2021,954.5925293,1388.474731,2951.804199,707.1539917,651.1743774,743.3463135,2295.270508
02-07-2021,968.7433472,1395.05957,2937.625977,704.1337891,648.4140015,747.5288086,2303.884766
05-07-2021,978.3668213,1404.980957,2933.695313,711.2920532,647.414856,757.1884766,2314.768555
06-07-2021,966.8095093,1390.076538,2881.840576,729.9608765,640.7997437,755.1967773,2290.176025
07-07-2021,960.0981445,1392.212158,2893.015137,732.2439575,647.319519,759.7278442,2298.651611
08-07-2021,952.1581421,1388.786011,2878.483887,723.1830444,634.7557983,751.2632446,2267.066162
09-07-2021,942.4208984,1390.699341,2834.006104,714.4075317,635.7076416,744.2424316,2270.678223
12-07-2021,948.2905884,1377.307861,2820.711914,707.2729492,636.3261108,750.4664917,2263.916748
13-07-2021,955.3887329,1374.727051,2815.80835,714.3361816,650.0797729,767.5452271,2257.015869
14-07-2021,949.1550903,1403.156982,2839.659912,713.0519409,652.8876343,766.8480835,2236.777344
15-07-2021,947.4943237,1406.627197,2835.586914,723.3019409,650.0797729,770.9310913,2234.46167
16-07-2021,961.1674194,1384.070068,2828.372314,724.086792,655.4098511,767.9436035,2239.138916
19-07-2021,955.0474854,1371.835327,2819.342285,699.6628418,656.0285034,752.0598755,2231.03418
20-07-2021,952.7041016,1379.265381,2838.110107,686.4163208,643.8453979,742.6491699,2255.348633
22-07-2021,964.9439697,1414.991211,2847.450439,689.0560303,654.1724854,743.6449585,2202.783447
23-07-2021,958.1188354,1415.214111,2844.352051,686.2260132,660.5496216,752.2590942,2184.211914
26-07-2021,944.9916992,1427.182129,2830.806641,682.3258667,669.4966431,753.1552734,2175.504883
27-07-2021,935.0496826,1425.980835,2817.881104,684.7990723,655.1242676,728.6575928,2169.670166
28-07-2021,927.0187378,1428.694824,2831.027832,674.1210938,654.6483765,719.8942261,2187.268799
29-07-2021,934.253418,1438.838745,2829.257568,674.572876,669.1157837,714.2677002,2162.583984
30-07-2021,926.0859375,1433.05481,2804.15918,678.4731445,736.6459961,705.9523926,2161.240723
02-08-2021,943.0124512,1451.785767,2850.150879,676.6657104,737.6453857,718.1514282,2160.777832
03-08-2021,949.9512939,1472.829712,2908.137939,682.3971558,756.4910889,735.5288696,2210.842285
04-08-2021,957.2316284,1467.535278,2898.443604,696.9516602,747.8773193,750.6657104,2201.811523
05-08-2021,971.109436,1471.361572,2907.296875,706.2503662,748.2579956,746.1844482,2183.841553
06-08-2021,950.5429077,1468.380615,2930.181396,709.9603271,747.3537598,737.7695923,2196.624023
09-08-2021,945.1281738,1480.037476,2941.602539,715.3113403,750.7802734,752.3585815,2208.665527
10-08-2021,950.0877686,1492.450439,2951.51709,717.0948486,755.1109619,758.3834839,2206.164307
11-08-2021,963.3970337,1492.717407,2960.636475,711.0543213,741.9760742,757.6365356,2214.176758
12-08-2021,960.3029175,1503.439331,2967.320801,714.1221313,741.1195679,754.2009277,2215.890137
13-08-2021,976.2965088,1523.549561,3066.164795,725.9179688,740.786438,756.7403564,2227.190674
16-08-2021,988.9686279,1516.608887,3074.618896,728.0108032,743.1658936,758.831604,2247.475098
17-08-2021,984.7598267,1549.754761,3145.531982,720.4243774,746.3544312,753.6034546,2300.642578
18-08-2021,988.5819092,1542.458252,3152.172363,719.6395264,745.1647339,751.2632446,2302.726807
20-08-2021,977.4796143,1542.013306,3151.242432,720.4719238,724.4629517,737.1720581,2426.243652
23-08-2021,983.8952637,1547.174194,3220.20752,725.1569214,724.6537476,733.0393066,2439.905518
24-08-2021,993.6098633,1531.246338,3198.783691,741.4475098,736.1055908,743.2466431,2438.841064
25-08-2021,1002.209473,1544.326904,3239.330322,740.7578735,733.9105835,735.9770508,2449.955566
26-08-2021,1014.881531,1537.341675,3250.706543,739.5211792,725.7990112,743.2466431,2469.777588
27-08-2021,1013.493774,1520.52417,3293.466797,736.5008545,736.5349731,749.2716064,2480.476074
30-08-2021,1032.991089,1510.95874,3276.778809,745.9185791,751.2313232,780.789917,2489.50708
31-08-2021,1027.485474,1518.432983,3352.162354,752.1732178,757.7683716,783.2297363,2523.223389
01-09-2021,1031.557617,1492.895264,3288.863037,751.0791626,752.4719849,795.578186,2531.373779
02-09-2021,1043.979614,1502.994629,3396.692627,755.7880249,753.8556519,799.3623657,2594.499023
03-09-2021,1086.796265,1513.271973,3401.385742,749.628479,753.3308716,794.6818848,2562.681641
06-09-2021,1103.677246,1539.744263,3410.194092,744.7056274,748.4161377,797.4702759,2575.556396
07-09-2021,1110.638916,1518.610962,3378.234131,746.3942261,734.7218628,784.5740967,2572.870361
08-09-2021,1106.293457,1506.687378,3341.272949,749.7949219,741.9268799,791.3956299,2594.359863
09-09-2021,1103.677246,1505.219116,3356.544434,746.085022,740.8294067,786.864563,2603.390137
13-09-2021,1079.083862,1505.486328,3404.307129,739.8779907,744.6466675,785.0719604,2580.882813
14-09-2021,1077.673218,1500.369751,3440.206055,736.5484619,745.6964111,791.0969238,2558.837891
15-09-2021,1082.155151,1522.881958,3500.982422,735.7161255,744.9805908,788.109375,2570.786621
16-09-2021,1104.860229,1514.695801,3455.610107,741.9706421,745.3623047,799.2628174,2564.117188
17-09-2021,1087.729004,1504.952271,3388.814209,752.5298462,734.7218628,803.9929199,2521.509521
20-09-2021,1089.458008,1501.882324,3384.963379,741.9231567,721.9341431,792.5408936,2593.850098
21-09-2021,1094.16748,1529.11084,3419.888916,738.1655884,729.5686035,792.0429077,2605.058105
22-09-2021,1105.90686,1527.731689,3419.179932,729.4852905,734.9126587,785.0719604,2579.169189
23-09-2021,1132.934448,1550.555542,3425.46582,746.7508545,734.6740112,808.7730713,2577.131348
24-09-2021,1129.658325,1569.508667,3427.280518,761.7572632,735.246582,794.7316895,2544.109863
27-09-2021,1148.655029,1531.51355,3396.870605,772.9584961,728.1847534,793.6362915,2509.699951
28-09-2021,1159.393433,1501.215088,3345.699463,768.1783447,739.6841431,785.9185181,2522.991211
29-09-2021,1150.202271,1505.797729,3356.986816,758.0947876,774.2302246,778.8978271,2487.284424
30-09-2021,1146.28894,1490.626221,3342.512939,758.618042,780.8625488,763.3626709,2502.567383
01-10-2021,1148.313843,1481.683594,3302.364014,752.7915039,788.8310547,764.9561157,2504.651855
04-10-2021,1163.079102,1493.785156,3340.520508,754.2421875,793.984375,775.7609863,2488.117432
05-10-2021,1187.217285,1506.287109,3393.638672,758.855896,783.0098877,779.3458862,2508.912109
06-10-2021,1164.762573,1489.157959,3373.80835,768.1069946,764.019043,775.7111206,2487.978516
07-10-2021,1170.473022,1504.685425,3446.403076,766.0142212,785.6342163,773.8687744,2472.556152
08-10-2021,1215.45105,1533.915894,3484.249268,762.2803955,783.8687744,778.6986694,2445.370605
11-10-2021,1206.987549,1504.640625,3262.87915,777.0965576,794.5091553,783.8770752,2450.048584
12-10-2021,1213.881104,1499.47998,3233.88623,775.098877,791.7894287,793.8354492,2478.808594
13-10-2021,1226.234619,1520.880127,3235.966553,779.7601318,804.0522461,791.2960205,2451.577148
14-10-2021,1228.714478,1526.708496,3203.368896,802.5907593,802.859436,798.7150269,2454.17041
18-10-2021,1231.990723,1594.690796,3235.034912,794.4573364,797.7061157,809.9182129,2458.292236
19-10-2021,1243.024536,1621.385254,3223.503174,803.2090454,789.5467529,798.3167114,2358.99707
20-10-2021,1228.714478,1603.766602,3201.062744,796.145874,777.6657104,801.4536743,2295.872559
21-10-2021,1193.269043,1560.432495,3133.340332,797.3111572,781.0057983,804.4411621,2265.398682
22-10-2021,1195.498535,1530.312012,3103.492188,799.4276733,775.4229736,813.3041992,2273.133057
25-10-2021,1183.850098,1519.412109,3098.259277,788.1313477,776.043396,841.5859985,2274.75415
26-10-2021,1210.809692,1529.421143,3089.078857,786.1099243,776.3296509,838.3994751,2271.026611
27-10-2021,1195.498535,1552.088379,3095.420654,781.3773193,787.3995972,784.2255249,2233.515137
28-10-2021,1182.394043,1529.600708,3035.015625,757.9758911,770.6992188,755.1967773,2227.037842
29-10-2021,1154.024292,1497.14856,3013.816406,752.862793,758.6749268,738.9147339,2230.299561
01-11-2021,1154.729736,1526.144775,3083.578613,763.5408936,774.7073364,749.2216797,2243.300781
02-11-2021,1137.894043,1524.2146,3090.497803,764.2305908,778.1428833,752.7071533,2254.297607
03-11-2021,1130.067993,1528.344238,3097.637939,752.1968994,751.9470825,747.4789429,2247.261475
04-11-2021,1137.006714,1533.90979,3112.184814,758.142334,759.1044312,749.8192749,2257.979004
08-11-2021,1138.41748,1559.763672,3106.951172,761.138916,763.4464722,747.927124,2266.41333
09-11-2021,1147.403931,1564.252197,3109.568604,747.8210449,764.7347412,741.9520874,2265.713867
10-11-2021,1160.235107,1562.142578,3090.586182,739.7351685,774.0391846,746.2341919,2236.822754
11-11-2021,1162.351074,1555.99353,3094.045898,736.4296265,758.5317993,734.9812012,2214.503174
12-11-2021,1179.891724,1598.095825,3127.618408,738.6650391,769.6495972,732.989502,2241.297119
15-11-2021,1172.929932,1604.334839,3151.789551,740.6865845,773.6577148,730.2011719,2259.749512
16-11-2021,1145.674805,1608.95813,3154.539063,736.2869263,761.9673462,723.1307373,2242.880859
17-11-2021,1121.149658,1604.604126,3123.937988,728.105835,755.1917114,709.3880005,2228.436035
18-11-2021,1125.381104,1597.377686,3082.958496,732.1964111,754.5236206,703.4129028,2236.124512
22-11-2021,1075.53479,1579.423584,3067.612549,720.7572632,735.53302,683.5459595,2226.012939
23-11-2021,1085.590454,1559.225098,3072.802246,720.852417,749.3226929,682.7990723,2231.278564
24-11-2021,1069.915405,1522.508911,3054.219238,722.0415649,743.3582153,682.3011475,2213.151855
25-11-2021,1134.322144,1546.208496,3056.525635,725.7990112,747.1278687,677.072998,2189.200684
26-11-2021,1097.762085,1518.603882,3057.368164,708.6522827,732.2407227,658.9984741,2176.199951
29-11-2021,1110.911865,1522.823364,3106.286377,714.0507813,716.7330933,648.3927002,2170.887695
30-11-2021,1094.48584,1537.455688,3130.368652,710.3884277,719.1665649,652.9238281,2159.844482
01-12-2021,1122.514771,1539.475586,3173.52124,715.6679688,711.2935181,676.7741699,2185.286621
02-12-2021,1129.726563,1569.414185,3231.265137,725.7039185,731.2385864,673.2887573,2221.120117
03-12-2021,1095.782715,1558.013428,3229.092041,719.9011841,717.4489136,670.2016602,2184.168701
06-12-2021,1075.011353,1521.880615,3136.798828,715.2637329,703.4682617,660.3428345,2149.546143
07-12-2021,1083.770386,1536.558228,3179.463867,725.6801147,709.7189941,684.1434326,2163.618652
08-12-2021,1100.264526,1573.99231,3217.07251,739.0456543,722.9360352,694.2014771,2181.326172
09-12-2021,1117.714233,1583.059326,3194.765137,726.2271729,725.0355835,691.0645752,2180.533936
10-12-2021,1118.851807,1579.288818,3225.85498,724.1818848,726.562439,685.1890869,2174.056396
13-12-2021,1096.419678,1566.182373,3201.771729,718.7596436,727.7553711,701.0727539,2147.542236
14-12-2021,1082.996826,1572.915161,3214.323242,714.621521,721.5046387,707.9440918,2160.543457
15-12-2021,1079.834595,1556.801147,3166.913086,713.4562988,739.6841431,709.5374146,2163.012939
16-12-2021,1093.803223,1590.375366,3176.892334,713.5037842,729.520813,706.6992798,2152.342041
17-12-2021,1064.932983,1634.587524,3179.331055,700.6378174,733.8152466,686.0355835,2078.484863
20-12-2021,1036.22168,1614.882935,3154.98291,678.0926514,729.0436401,671.5460815,2114.691406
21-12-2021,1051.646484,1626.283813,3200.574707,685.7741089,742.9765015,663.0812988,2118.186279
22-12-2021,1076.603882,1638.043823,3220.488281,687.3912354,761.06073,666.5668335,2122.65918
23-12-2021,1076.217163,1667.578003,3248.827637,686.868103,756.2415161,675.9776001,2144.094482
24-12-2021,1079.652466,1672.874756,3256.101074,684.3947754,749.5136719,664.7244873,2140.64624
27-12-2021,1078.492188,1675.253662,3278.453613,690.0548706,757.81604,669.3552246,2144.793457
28-12-2021,1091.300903,1694.86853,3287.723389,694.8112793,777.8565674,672.6414795,2151.969238
29-12-2021,1093.166382,1692.668945,3277.211914,691.5055542,800.4736938,667.7120972,2149.872559
30-12-2021,1073.418945,1699.22229,3311.849121,695.1442871,796.3223877,666.0689087,2167.34668
31-12-2021,1077.536743,1694.644043,3315.929932,703.6581421,807.0582886,675.7285767,2199.54541
03-01-2022,1093.78064,1704.249634,3386.35791,722.8025513,810.1598511,693.4545288,2200.617188
04-01-2022,1118.464966,1704.878052,3445.787109,727.0357056,799.4238281,706.201416,2237.848389
05-01-2022,1123.697632,1655.953003,3424.676758,744.3013916,796.942688,723.8775635,2251.408691
06-01-2022,1099.536499,1631.849609,3377.221924,732.362854,791.6939697,727.2634277,2228.669189
07-01-2022,1108.409302,1628.707642,3418.067871,737.4997559,791.0737305,727.5621338,2251.734619
10-01-2022,1109.319336,1661.428833,3441.440918,741.59021,788.9265747,739.7114258,2243.25415
11-01-2022,1117.30481,1665.782715,3473.41748,744.8007813,794.3660889,740.1595459,2240.085449
12-01-2022,1147.130859,1685.397583,3423.744629,740.401062,797.9924316,743.7446289,2248.938477
13-01-2022,1153.591919,1702.768188,3457.450928,726.7741089,825.9537354,737.6201782,2249.917236
14-01-2022,1155.275513,1731.988525,3519.763184,734.9312744,820.4664307,718.6992188,2202.854004
17-01-2022,1161.304321,1741.100342,3565.000488,723.6824951,814.2156372,709.6868286,2226.94458
18-01-2022,1147.449219,1724.268433,3539.67627,727.3686523,808.0126953,722.1845703,2208.259033
19-01-2022,1147.358276,1676.061401,3478.410156,722.2318115,800.1873169,726.5662842,2152.7146
20-01-2022,1127.269653,1637.145874,3400.127441,717.7370605,782.5327148,725.8692627,2107.888428
21-01-2022,1127.451538,1603.033081,3406.303467,723.7299805,771.7966309,709.5374146,2167.159668
24-01-2022,1081.973022,1559.135498,3351.07959,707.1065063,764.2575684,701.6702881,2129.136719
25-01-2022,1079.8573,1545.984009,3349.790283,707.7724609,771.1286621,749.0723267,2168.884521
27-01-2022,1063.863403,1506.889038,3242.585449,701.5415039,774.9936523,770.6323242,2139.155029
28-01-2022,1062.839844,1513.711304,3278.838623,695.9765625,789.5467529,761.5203857,2128.158203
31-01-2022,1085.931885,1558.596558,3319.890137,706.6547241,796.3701782,769.8356934,2119.024902
01-02-2022,1082.337158,1590.779541,3377.11377,712.0293579,851.0042725,778.6488647,2148.753418
02-02-2022,1084.543823,1604.289917,3426.473145,728.2961426,849.9545898,800.7565308,2169.48999
03-02-2022,1070.529419,1560.706421,3398.394531,720.7572632,843.178894,796.2254028,2141.764404
04-02-2022,1060.769531,1562.995361,3389.775879,724.871582,853.1037598,795.2296143,2149.639404
07-02-2022,1054.308472,1539.56543,3357.876465,698.3071899,846.5189819,786.3168335,2103.973877
08-02-2022,1072.031006,1541.630127,3326.288086,695.31073,853.2468262,795.2296143,2110.264404
09-02-2022,1084.521118,1559.584351,3341.482666,712.3147583,852.6217041,800.5075684,2122.65918
10-02-2022,1083.406494,1588.580078,3350.19043,725.3946533,860.1719971,806.4328003,2127.785156
11-02-2022,1081.290527,1545.265869,3283.192383,722.4220581,846.5139771,800.4578247,2104.34668
14-02-2022,1064.068481,1510.120605,3317.668457,700.9470215,831.8460083,770.1343384,2076.900879
15-02-2022,1100.196289,1560.43689,3392.352783,721.9226685,843.3399048,793.6362915,2134.262207
16-02-2022,1097.921265,1555.99353,3388.176025,720.9475708,835.6932983,793.7358398,2130.907471
17-02-2022,1111.821899,1548.362915,3362.497314,716.5478516,829.6337891,779.545105,2150.524902
18-02-2022,1103.131226,1532.338867,3371.116211,719.3303833,829.970459,784.1260376,2155.184326
21-02-2022,1091.983398,1553.65918,3304.91748,723.9677734,811.6472778,785.5699463,2138.642578
22-02-2022,1087.023682,1556.935913,3186.739258,718.5455322,813.5230103,775.9103394,2115.483398
23-02-2022,1080.221313,1564.566406,3166.657959,713.8843994,808.1846924,773.9684448,2106.583252
24-02-2022,1026.393433,1506.484863,3022.576416,675.1199341,787.024353,727.2634277,2023.639648
25-02-2022,1039.224854,1521.252197,3128.405518,692.5757446,799.8168335,754.8980103,2022.987061
28-02-2022,1073.623657,1540.104126,3158.127441,678.3779907,811.6954346,739.3131104,2024.291748
02-03-2022,1091.369019,1528.613159,3150.974854,653.6448975,789.5732422,747.1304932,2002.8573
03-03-2022,1082.155151,1544.816895,3149.419678,652.098999,789.5732422,734.5828857,1948.710571
04-03-2022,1058.153198,1547.016479,3131.60376,649.9586792,797.9892578,712.0269775,1882.076172
07-03-2022,1019.022217,1561.873169,3096.550049,630.1246338,791.2564087,664.774353,1811.667114
08-03-2022,1017.179321,1596.300293,3198.779541,631.5515137,822.3719482,667.6125488,1816.373535
09-03-2022,1071.143799,1627.854614,3227.791504,652.1702881,835.1161499,671.3966675,1861.946045
10-03-2022,1088.502441,1639.121094,3217.439209,662.4202881,836.3665161,692.0603638,1958.915527
11-03-2022,1091.641968,1635.619873,3198.068115,664.3704834,867.5783691,687.977417,1951.87915
14-03-2022,1100.605591,1697.292114,3237.031738,686.1308594,858.2002563,707.0975952,1919.167969
15-03-2022,1075.398193,1651.150146,3193.40332,677.3078003,857.62323,695.2471313,1899.503418
16-03-2022,1093.553223,1696.125366,3248.493652,688.7944336,855.2667847,720.84021,1931.143677
17-03-2022,1129.203369,1664.88501,3263.467041,703.9673462,876.8118896,736.1762085,1959.008789
21-03-2022,1122.696655,1663.494019,3222.54834,707.0350952,878.9278564,722.8817139,1911.618896
22-03-2022,1151.703735,1694.329834,3288.52417,710.6737671,879.2164917,728.3588257,1857.845459
23-03-2022,1155.366577,1680.864258,3298.698242,703.586853,866.4240723,723.7282104,1843.91272
24-03-2022,1173.31665,1693.701294,3331.975098,686.1784668,874.1668091,719.2468872,1832.123657
25-03-2022,1181.143066,1684.589722,3294.299805,680.5897217,867.914856,718.2510376,1820.101196
28-03-2022,1193.018799,1682.210815,3294.521973,681.4934082,871.3295288,732.9396973,1840.69751
29-03-2022,1193.29187,1693.072876,3292.434082,690.5305176,884.2661133,734.7321777,1851.834351
30-03-2022,1216.224365,1709.186768,3315.714111,702.4928589,885.4685669,747.3296509,1878.721069
31-03-2022,1198.842896,1711.790283,3323.178223,699.3536377,879.8416748,757.9851685,1909.242432
01-04-2022,1208.443604,1708.828003,3339.883301,716.3100586,874.022644,771.3294678,1936.734985
04-04-2022,1212.015625,1690.335083,3350.19043,788.0361938,890.7105103,780.8397217,1983.612305
05-04-2022,1194.884399,1670.720215,3389.687012,764.9440308,893.644165,779.843811,1994.190308
06-04-2022,1191.699219,1641.769165,3336.862549,737.6424561,892.6821899,770.4829712,1996.286987
07-04-2022,1170.677734,1625.745117,3273.595947,721.4231567,895.423584,788.8064575,2017.48877
08-04-2022,1190.152344,1628.976807,3274.928955,720.4243774,889.3157959,791.5948486,2034.496582
11-04-2022,1187.672485,1585.842163,3284.480957,711.625061,890.0853271,782.7814941,2015.857666
12-04-2022,1165.308594,1564.207397,3279.772217,710.364624,886.1416626,795.1300659,1987.153687
